"sifir_id","marka_adi","model_adi","versiyon","yakit","vites","guc_hp","liste_fiyati","kampanya_fiyati","tsb_tip_kodu","tsb_tip_adi","eslestirme","skor"
"942","Opel","Combo Cargo","Edition XL 1.5 130 HP Dizel MT6","Dizel","Manuel","130","1371000","0","1719","COMBO CARGO 1.5 DIZEL MT6 130 EDITION XL FL","fiyat_exact","100"
"943","Opel","Combo Cargo","Ultimate XL 1.5 102 HP Dizel MT6","Dizel","Manuel","102","1437000","0","1681","COMBO CARGO 1.5 DIZEL MT6 130 ULTIMATE XL FL","fiyat_exact","100"
"944","Opel","Combo Cargo","Ultimate XL 1.5 130 HP Dizel AT8","Dizel","Otomatik","130","1570000","0","1663","COMBO CARGO 1.5 DIZEL AT8 130 ULTIMATE XL FL","fiyat_exact","100"
"951","Opel","Combo Elektrik","Edition  Elektrikli 100 kW","Elektrik","Otomatik","100kW","2200000","0","1679","COMBO ELEKTRIK 100KW EDITION (N1)","fiyat_exact","100"
"930","Opel","Combo Life","Essential  1.5 130 HP Dizel MT6","Dizel","Manuel","130","1631000","1371000","1677","COMBO ESSENTIAL 1.5 DIZEL MT6 130 FL","fiyat_exact","100"
"928","Opel","Combo Life","Essential 1.5 130 HP Dizel AT8","Dizel","Otomatik","130","1797000","0","1698","COMBO ESSENTIAL 1.5 DIZEL AT8 130 FL","fiyat_exact","100"
"929","Opel","Combo Life","Edition 1.5 Dizel AT-8 130 HP","Dizel","Otomatik","130","2003000","0","1665","COMBO EDITION 1.5 DIZEL AT8 130 FL","fiyat_exact","100"
"931","Opel","Combo Life","Ultimate 1.5 Dizel AT-8 130 HP","Dizel","Otomatik","130","2133000","1950000","1666","COMBO ULTIMATE 1.5 DIZEL AT8 130 FL","fiyat_exact","100"
"922","Opel","Corsa","EDITION 1.2 100 HP Benzin MT6","Benzin","Manuel","75","1535000","1395000","1693","CORSA 1.2 100 EDITION FL","fiyat_exact","100"
"921","Opel","Corsa","EDITION Hybrid 1.2 110 (100HP) e-DCT6","Benzin","Otomatik","100","1999000","0","1706","CORSA 1.2 HYBRID 110 E-DCT6 EDITION","fiyat_exact","100"
"923","Opel","Corsa","GS Hybrid 1.2 145 (136HP) e-DCT6","Benzin","Otomatik","145","2119000","1890000","1707","CORSA 1.2 HYBRID 136 E-DCT6 GS","fiyat_exact","100"
"950","Opel","Corsa Elektrik","GS 100kW (136 bg)","Elektrik","Otomatik","100","2101000","1800000","1656","CORSA-E 100KW GS FL","fiyat_exact","100"
"927","Opel","Frontera","Edition 1.2 Hybrid 136 HP e-DCT 6 AT","Mild Hibrit","Otomatik","136","2221000","1840000","1702","FRONTERA MHEV 136 E-DCT EDITION","fiyat_exact","100"
"926","Opel","Frontera","GS 1.2 Hybrid 136 HP e-DCT 6 AT","Mild Hibrit","Otomatik","136","2342000","0","1700","FRONTERA MHEV 136 E-DCT GS","fiyat_exact","100"
"937","Opel","Frontera Elektrik","GS 44 kWh Batarya","Elektrik","Otomatik","100","1894000","1600000","1701","FRONTERA-E 83 KW GS","fiyat_exact","100"
"936","Opel","Frontera Elektrik","GS 54 kWh Batarya - Uzun Menzil","Elektrik","Otomatik","100","2009000","0","1709","FRONTERA-E 83 KW GS UZUN MENZIL","fiyat_exact","100"
"935","Opel","Grandland","EDITION 1.2 Hybrid 136 HP e-DCT 6 AT","Mild Hibrit","Otomatik","136","3102000","2386000","1696","GRANDLAND 1.2 HYBRID 145 E-DCT6 EDITION","fiyat_exact","100"
"934","Opel","Grandland","GS 1.2 Hybrid 136 HP e-DCT 6 AT","Mild Hibrit","Otomatik","136","3179000","0","1697","GRANDLAND 1.2 HYBRID 145 E-DCT6 GS","fiyat_exact","100"
"924","Opel","Grandland Elektrik","Edition 157 kW","Elektrik","Otomatik","0","2485000","0","1715","GRANDLAND 157KW EDITION","fiyat_exact","100"
"925","Opel","Grandland Elektrik","GS 239 kW AWD","Elektrik","Otomatik","239","4222000","3872000","1722","GRANDLAND 239KW GS AWD","fiyat_exact","100"
"933","Opel","Mokka","Edition 1.2 136 HP Benzin MT6","Benzin","Manuel",,"1988000","1800000","1720","MOKKA 1.2 136 MT6 EDITION FL","fiyat_exact","100"
"932","Opel","Mokka","GS Hybrid 1.2 145 (136 HP) e-DCT6","Benzin","Otomatik","145","2650000","0","1708","MOKKA 1.2 HYBRID 136 E-DCT6 GS","fiyat_exact","100"
"957","Opel","Mokka GSE","GSE 207 kW","Elektrik","Otomatik","207","3570000","3250000","1723","MOKKA GSE 207KW","fiyat_exact","100"
"954","Opel","Movano","L4H2 15m3 2.2 180 HP Dizel MT6","Dizel","Manuel","180","1949000","1590000","1670","MOVANO 2.2 180 L4H2 15M3 MT6","fiyat_exact","100"
"956","Opel","Movano Minibüs","L4H2 15m3 4 Ton (Servis 16+1) 2.2 140 HP Dizel MT6","Dizel","Manuel","140","2482000","2080000","1683","MOVANO 2.2 140 4T 16+1 PERSONEL","fiyat_exact","100"
"955","Opel","Movano Minibüs","L4H2 15m3 4 Ton (Okul 16+1) 2.2 140 HP Dizel MT6","Dizel","Manuel","140","2588000","0","1682","MOVANO 2.2 140 4T 16+1 OKUL","fiyat_exact","100"
"945","Opel","Vivaro Cargo","Ultimate 1.5 120 HP Dizel MT6","Dizel","Manuel","120","1583000","0","1699","VIVARO CARGO 1.5 120 DIZEL MT6 ULTIMATE","fiyat_exact","100"
"947","Opel","Vivaro Cargo","Ultimate XL 1.5 120 HP Dizel MT6","Dizel","Manuel","120","1716000","1370000","1705","VIVARO CARGO 1.5 120 DIZEL MT6 ULTIMATE XL","fiyat_exact","100"
"949","Opel","Vivaro Cargo","Ultimate 2.2 180 HP Dizel AT8","Dizel","Otomatik","180","1731000","1515000","1717","VIVARO CARGO 2.2 180 DIZEL AT8 ULTIMATE FL","fiyat_exact","100"
"948","Opel","Vivaro Cargo","Ultimate XL 2.2 150 HP Dizel MT6","Dizel","Manuel","150","1853000","1480000","1711","VIVARO CARGO 2.2 150 DIZEL MT6 ULTIMATE XL FL","hp_model","84"
"946","Opel","Vivaro Cargo","Ultimate XL 2.2 180 HP Dizel AT8","Dizel","Otomatik","180","1891000","0","1710","VIVARO CARGO 2.2 180 DIZEL AT8 ULTIMATE XL FL","fiyat_exact","100"
"940","Opel","Vivaro City Van","Ultimate 2.2 150 HP Dizel AT8","Dizel","Otomatik","150","2061000","1790000","1718","VIVARO CITY VAN 2.2 150 DIZEL AT8 ULTIMATE FL","fiyat_exact","100"
"939","Opel","Vivaro City Van","Ultimate XL 2.2 150 HP Dizel MT6","Dizel","Manuel",,"2064000","0","1713","VIVARO CITY VAN 2.2 DIZEL 150 MT6 ULTIMATE XL","fiyat_exact","100"
"958","Opel","Vivaro Kamyonet","Edition 2.2 150 HP Dizel MT6","Dizel","Manuel","150","1715000","0","1724","VIVARO KAMYONET 2.2 150 EDITION MT6","fiyat_exact","100"
"953","Opel","Zafira Life","Edition Plus XL 2.2 180 HP Dizel AT8","Dizel","Otomatik","180","2516000","2100000","1716","ZAFIRA EDITION PLUS XL 2.2 180 AT8","fiyat_exact","100"
"952","Opel","Zafira Life","Ultimate XL 2.2 180 HP Dizel AT8","Dizel","Otomatik","180","2675000","0","1721","ZAFIRA ULTIMATE XL 2.2 180 AT8","fiyat_exact","100"
"962","Peugeot","2008","ALLURE 1.2 Hybrid 145hp eDCS6","Benzin","Otomatik","145","2353000","0","2404","2008 ALLURE 1.2 HYBRID 145 eDCS6","hp_model","95"
"963","Peugeot","2008","GT 1.2 Hybrid 145hp eDCS6","Benzin","Otomatik","145","2566500","0","2410","2008 GT 1.2 HYBRID 145 eDCS6","fiyat_exact","100"
"968","Peugeot","3008","ALLURE 1.2 Hybrid 145hp* eDCS6","Benzin","Otomatik","145","2851000","2649000","2416","3008 ALLURE 1.2 HYBRID 145 eDCS6 (YENI)","hp_model","95"
"967","Peugeot","3008","GT  1.2 Hybrid 145hp* eDCS6","Benzin","Otomatik","145","3259000","0","2417","3008 GT 1.2 HYBRID 145 eDCS6 (YENI)","fiyat_exact","100"
"965","Peugeot","408","ALLURE 1.2 Hybrid 145hp eDCS6","Benzin","Otomatik","145","2570000","2330000","2445","408 ALLURE 1.2 HYBRID 145 eDCS6 FL","fiyat_exact","100"
"964","Peugeot","408","ALLURE 1.2 Hybrid 145hp eDCS6 Cam Tavan","Benzin","Otomatik","145","2654444","0","2430","408 ALLURE 1.2 HYBRID 145 eDCS6","hp_model","95"
"966","Peugeot","408","GT 1.2 Hybrid 145hp eDCS6","Benzin","Otomatik","145","2910000","2745000","2446","408 GT 1.2 HYBRID 145 Edcs6 FL","fiyat_exact","100"
"969","Peugeot","5008","ALLURE 1.2 Hybrid 145hp* eDCS6","Benzin","Otomatik","145","3290000","0","2418","5008 ALLURE 1.2 HYBRID 145 eDCS6 (YENI)","hp_model","95"
"970","Peugeot","5008","GT 1.2 Hybrid 145hp* eDCS6","Benzin","Otomatik","145","3545500","0","2419","5008 GT 1.2 HYBRID 145 eDCS6 (YENI)","fiyat_exact","100"
"988","Peugeot","Boxer Minibüs","Okul 2.2 BlueHDi 140hp MT6 S&S","Dizel","Manuel","140","2473000","0","2421","BOXER MINIBUS OKUL 16+1 2.2 140","fiyat_exact","100"
"983","Peugeot","Boxer Van","L4H2 2.2 BlueHDi 180hp MT6 S&S (15 m3)","Dizel","Manuel","180","1820000","0","2396","BOXER VAN L4H2 2.2 BLUEHDI 180 15M3 FL","fiyat_exact","100"
"984","Peugeot","Boxer Van","L4H2 2.2 BlueHDi 140hp MT6 S&S (15 m3) 4,2Ton","Dizel","Manuel","140","1826500","0","2398","BOXER VAN L4H2 2.2 BLUEHDI 140 15M3 4.2T FL","fiyat_exact","100"
